DATE,TEMPERATURE
2016-12-29-14:15,50.5
2016-12-29-14:30,50.5
2016-12-29-14:45,50.5
2016-12-29-15:00,50.5
2016-12-29-15:15,50.5
2016-12-29-15:30,50.7
2016-12-29-15:45,50.5
2016-12-29-16:00,50.7
2016-12-29-16:15,50.7
2016-12-29-16:30,50.7
2016-12-29-16:45,50.7
2016-12-29-17:00,50.7
2016-12-29-17:15,50.7
2016-12-29-17:30,50.7
2016-12-29-17:45,50.7
2016-12-29-18:00,50.7
2016-12-29-18:15,50.7
2016-12-29-18:30,50.9
2016-12-29-18:45,50.7
2016-12-29-19:00,50.7
2016-12-29-19:15,50.9
2016-12-29-19:30,50.9
2016-12-29-19:45,50.9
2016-12-29-20:00,50.9
2016-12-29-20:15,50.9
2016-12-29-20:30,50.9
2016-12-29-20:45,50.9
2016-12-29-21:00,50.9
2016-12-29-21:15,50.9
2016-12-29-21:30,50.9
2016-12-29-21:45,50.9
2016-12-29-22:00,50.9
2016-12-29-22:15,50.9
2016-12-29-22:30,50.9
2016-12-29-22:45,50.9
2016-12-29-23:00,50.9
2016-12-29-23:15,50.9
2016-12-29-23:30,50.9
2016-12-29-23:45,50.9
2016-12-30-00:00,50.9
2016-12-30-00:15,50.9
2016-12-30-00:30,50.9
2016-12-30-00:45,50.9
2016-12-30-01:00,51.0
2016-12-30-01:15,51.0
2016-12-30-01:30,51.0
2016-12-30-01:45,51.0
2016-12-30-02:00,51.0
2016-12-30-02:15,51.0
2016-12-30-02:30,51.0
2016-12-30-02:45,51.0
2016-12-30-03:00,51.0
2016-12-30-03:15,51.0
2016-12-30-03:30,51.0
2016-12-30-03:45,51.0
2016-12-30-04:00,51.0
2016-12-30-04:15,51.0
2016-12-30-04:30,51.0
2016-12-30-04:45,51.0
2016-12-30-05:00,51.0
2016-12-30-05:15,51.0
2016-12-30-05:30,51.0
2016-12-30-05:45,51.0
2016-12-30-06:00,51.0
2016-12-30-06:15,51.0
2016-12-30-06:30,51.0
2016-12-30-06:45,51.0
2016-12-30-07:00,51.0
2016-12-30-07:15,51.0
2016-12-30-07:30,51.0
2016-12-30-07:45,51.0
2016-12-30-08:00,51.0
2016-12-30-08:15,51.0
2016-12-30-08:30,51.0
2016-12-30-08:45,51.0
2016-12-30-09:00,51.0
2016-12-30-09:15,51.0
2016-12-30-09:30,51.0
2016-12-30-09:45,51.0
2016-12-30-10:00,51.2
2016-12-30-10:15,51.0
2016-12-30-10:30,51.2
2016-12-30-10:45,51.2
2016-12-30-11:00,51.2
2016-12-30-11:15,51.2
2016-12-30-11:30,51.2
2016-12-30-11:45,51.2
2016-12-30-12:00,51.2
2016-12-30-12:15,51.2
2016-12-30-12:30,51.2
2016-12-30-12:45,51.2
2016-12-30-13:00,51.2
2016-12-30-13:15,51.2
2016-12-30-13:30,51.2
2016-12-30-13:45,51.2
2016-12-30-14:00,51.2
2016-12-30-14:15,51.2
2016-12-30-14:30,51.2
2016-12-30-14:45,51.2
2016-12-30-15:00,51.2
2016-12-30-15:15,51.2
2016-12-30-15:30,51.2
2016-12-30-15:45,51.4
2016-12-30-16:00,51.4
2016-12-30-16:15,51.4
2016-12-30-16:30,51.4
2016-12-30-16:45,51.4
2016-12-30-17:00,51.4
2016-12-30-17:15,51.4
2016-12-30-17:30,51.4
2016-12-30-17:45,51.4
2016-12-30-18:00,51.4
2016-12-30-18:15,51.4
2016-12-30-18:30,51.4
2016-12-30-18:45,51.4
2016-12-30-19:00,51.4
2016-12-30-19:15,51.4
2016-12-30-19:30,51.4
2016-12-30-19:45,51.4
2016-12-30-20:00,51.4
2016-12-30-20:15,51.4
